__run_id,__done,sampling,llm,code,Time,TOTAL_DRAM_ENERGY (J),TOTAL_PACKAGE_ENERGY (J),TOTAL_PP0_ENERGY (J),TOTAL_MEMORY,TOTAL_SWAP,AVG_USED_MEMORY,AVG_USED_SWAP,TOTAL_ENERGY (J)
run_18_repetition_12,DONE,200,wizardcoder-33b-1.1_temp_0.0,4,170.111,207902904.624,132183706.273,0,404335509504.0,0.0,27215469909.333,0.0,5069.113
run_19_repetition_12,DONE,200,wizardcoder-33b-1.1_temp_0.0,61,246.163,304530920.058,199781631.794,0,404335509504.0,0.0,27215936455.481,0.0,6413.493
run_20_repetition_12,DONE,200,wizardcoder-33b-1.1_temp_0.0,79,166.711,208589093.938,140953402.535,0,404335509504.0,0.0,27216371731.622,0.0,4984.624
run_21_repetition_12,DONE,200,wizardcoder-33b-1.1_temp_0.0,63,209.348,266152705.627,184474446.685,0,404335509504.0,0.0,37073965388.214,0.0,6914.2
run_22_repetition_12,DONE,200,wizardcoder-33b-1.1_temp_0.0,90,183.522,236737284.678,168163822.25,0,404335509504.0,0.0,27221272373.206,0.0,4810.819
run_23_repetition_12,DONE,200,wizardcoder-33b-1.1_temp_0.0,53,152.309,198684202.687,144197456.296,0,404335509504.0,0.0,27219501056.0,0.0,5035.078
run_24_repetition_12,DONE,200,wizardcoder-33b-1.1_temp_0.0,66,150.504,945255.179,146857934.391,0,404335509504.0,0.0,27218744827.926,0.0,4554.395
run_25_repetition_12,DONE,200,wizardcoder-33b-1.1_temp_0.0,52,172.718,3370393.913,173477425.881,0,404335509504.0,0.0,27224828370.423,0.0,4535.794
run_26_repetition_12,DONE,200,wizardcoder-33b-1.1_temp_0.0,16,172.321,5116482.403,177949714.672,0,404335509504.0,0.0,27257703565.2,0.0,4526.441
run_0_repetition_13,DONE,200,code-millenials-34b_temp_0.0,4,174.119,7314884.397,184939734.401,0,404335509504.0,0.0,27221421168.734,0.0,5344.139
run_1_repetition_13,DONE,200,code-millenials-34b_temp_0.0,61,135.698,7898882.51,148304361.561,0,404335509504.0,0.0,27222322910.871,0.0,3916.859
run_2_repetition_13,DONE,200,code-millenials-34b_temp_0.0,79,175.723,12805966.721,197061294.571,0,404335509504.0,0.0,27222649032.145,0.0,5824.699
run_3_repetition_13,DONE,200,code-millenials-34b_temp_0.0,63,177.318,16250282.539,204861378.259,0,404335509504.0,0.0,27224519749.189,0.0,5145.13
run_4_repetition_13,DONE,200,code-millenials-34b_temp_0.0,90,194.93,21240287.512,231768295.774,0,404335509504.0,0.0,27225093724.328,0.0,6488.976
run_5_repetition_13,DONE,200,code-millenials-34b_temp_0.0,53,154.502,19330498.803,188691239.339,0,404335509504.0,0.0,27223272900.465,0.0,3975.926
run_6_repetition_13,DONE,200,code-millenials-34b_temp_0.0,66,149.894,20790725.441,187272732.026,0,404335509504.0,0.0,27224128597.901,0.0,4997.065
run_7_repetition_13,DONE,200,code-millenials-34b_temp_0.0,52,173.119,26688978.283,221414723.538,0,404335509504.0,0.0,27228682554.168,0.0,5147.746
run_8_repetition_13,TODO,200,code-millenials-34b_temp_0.0,16, , , , , , , , , 
run_9_repetition_13,DONE,200,speechless-codellama-34b_temp_0.0,4,138.093,26006808.422,4070902.482,0,404335509504.0,0.0,27226305891.145,0.0,3740.824
run_10_repetition_13,DONE,200,speechless-codellama-34b_temp_0.0,61,155.902,31470978.066,8888682.27,0,404335509504.0,0.0,27226689425.864,0.0,5059.472
run_11_repetition_13,DONE,200,speechless-codellama-34b_temp_0.0,79,174.313,38363697.845,15568491.836,0,404335509504.0,0.0,27227313892.142,0.0,5751.659
run_12_repetition_13,DONE,200,speechless-codellama-34b_temp_0.0,63,99.864,23662074.641,11779654.82,0,404335509504.0,0.0,27227155433.517,0.0,3334.523
run_13_repetition_13,DONE,200,speechless-codellama-34b_temp_0.0,90,166.707,42121643.926,24260869.923,0,404335509504.0,0.0,27230305509.327,0.0,5553.079
run_14_repetition_13,DONE,200,speechless-codellama-34b_temp_0.0,53,153.302,41662273.431,27267474.392,0,404335509504.0,0.0,27229024538.667,0.0,5123.36
run_15_repetition_13,DONE,200,speechless-codellama-34b_temp_0.0,66,157.71,45259050.952,32702164.899,0,404335509504.0,0.0,27230728389.023,0.0,4701.411
run_16_repetition_13,DONE,200,speechless-codellama-34b_temp_0.0,52,174.118,52476799.543,41309931.809,0,404335509504.0,0.0,27234610669.211,0.0,4677.076
run_17_repetition_13,DONE,200,speechless-codellama-34b_temp_0.0,16,172.123,53670695.973,45681867.616,0,404335509504.0,0.0,27267354590.738,0.0,4475.655
run_18_repetition_13,DONE,200,wizardcoder-33b-1.1_temp_0.0,4,171.721,56144852.096,50912161.456,0,404335509504.0,0.0,27231928010.419,0.0,5735.332
run_19_repetition_13,DONE,200,wizardcoder-33b-1.1_temp_0.0,61,250.766,86701504.018,83677367.01,0,404335509504.0,0.0,27231600326.68,0.0,6788.678
run_20_repetition_13,DONE,200,wizardcoder-33b-1.1_temp_0.0,79,174.713,63105395.29,64473310.302,0,404335509504.0,0.0,27232950293.065,0.0,5476.615
run_21_repetition_13,DONE,200,wizardcoder-33b-1.1_temp_0.0,63,209.745,80417808.294,85229579.551,0,404335509504.0,0.0,37118559428.998,0.0,6987.999
run_22_repetition_13,DONE,200,wizardcoder-33b-1.1_temp_0.0,90,184.525,75008308.722,81988776.189,0,404335509504.0,0.0,27238112814.545,0.0,6048.907
run_23_repetition_13,DONE,200,wizardcoder-33b-1.1_temp_0.0,53,155.5,66407629.175,74416132.461,0,404335509504.0,0.0,27241969230.213,0.0,5209.524
run_24_repetition_13,DONE,200,wizardcoder-33b-1.1_temp_0.0,66,149.106,66435447.297,75994047.711,0,404335509504.0,0.0,27243507415.904,0.0,4987.53
run_25_repetition_13,DONE,200,wizardcoder-33b-1.1_temp_0.0,52,174.117,80352000.93,94041394.329,0,404335509504.0,0.0,27248483656.807,0.0,5328.237
run_26_repetition_13,DONE,200,wizardcoder-33b-1.1_temp_0.0,16,173.317,82796489.078,99150993.627,0,404335509504.0,0.0,27282250940.756,0.0,5213.794
run_0_repetition_14,DONE,200,code-millenials-34b_temp_0.0,4,178.529,88786664.904,108244220.023,0,404335509504.0,0.0,27245888505.128,0.0,5966.656
run_1_repetition_14,DONE,200,code-millenials-34b_temp_0.0,61,138.101,71340369.16,88218745.939,0,404335509504.0,0.0,27245848978.497,0.0,4488.525
run_2_repetition_14,DONE,200,code-millenials-34b_temp_0.0,79,163.111,86255907.201,108603324.968,0,404335509504.0,0.0,27246728401.312,0.0,4276.825
run_3_repetition_14,DONE,200,code-millenials-34b_temp_0.0,63,178.717,97105827.708,124451909.53,0,404335509504.0,0.0,27249876529.77,0.0,5851.318
run_4_repetition_14,DONE,200,code-millenials-34b_temp_0.0,90,194.135,109530999.796,142158259.773,0,404335509504.0,0.0,27252722220.247,0.0,6329.974
run_5_repetition_14,DONE,200,code-millenials-34b_temp_0.0,53,156.508,91023195.549,119753832.788,0,404335509504.0,0.0,27251638057.796,0.0,4590.819
run_6_repetition_14,DONE,200,code-millenials-34b_temp_0.0,66,151.298,90483028.861,120307962.849,0,404335509504.0,0.0,27252859009.689,0.0,4588.215
run_7_repetition_14,DONE,200,code-millenials-34b_temp_0.0,52,174.515,107221623.979,144137746.682,0,404335509504.0,0.0,27259821794.124,0.0,5721.539
run_8_repetition_14,DONE,200,code-millenials-34b_temp_0.0,16,173.72,109592171.607,149046048.357,0,404335509504.0,0.0,27292202047.559,0.0,5260.526
run_9_repetition_14,DONE,200,speechless-codellama-34b_temp_0.0,4,140.496,90651887.217,124651368.856,0,404335509504.0,0.0,27257582219.636,0.0,3696.73
run_10_repetition_14,DONE,200,speechless-codellama-34b_temp_0.0,61,155.302,101925649.079,141822602.929,0,404335509504.0,0.0,27256904848.781,0.0,4769.73
run_11_repetition_14,DONE,200,speechless-codellama-34b_temp_0.0,79,171.314,115320374.88,161788822.799,0,404335509504.0,0.0,27259164027.524,0.0,5495.397
run_12_repetition_14,DONE,200,speechless-codellama-34b_temp_0.0,63,98.465,67697737.939,95744546.13,0,404335509504.0,0.0,27259137865.587,0.0,2569.008
run_13_repetition_14,DONE,200,speechless-codellama-34b_temp_0.0,90,166.711,115854472.934,165702010.427,0,404335509504.0,0.0,27262245695.463,0.0,4450.451
run_14_repetition_14,DONE,200,speechless-codellama-34b_temp_0.0,53,153.901,109042615.557,157480224.231,0,404335509504.0,0.0,27261221923.86,0.0,4675.479
run_15_repetition_14,DONE,200,speechless-codellama-34b_temp_0.0,66,156.305,112548378.01,164187075.457,0,404335509504.0,0.0,27262066750.774,0.0,4170.358
run_16_repetition_14,DONE,200,speechless-codellama-34b_temp_0.0,52,176.119,129348971.91,190254129.108,0,404335509504.0,0.0,27268229895.546,0.0,5797.591
run_17_repetition_14,DONE,200,speechless-codellama-34b_temp_0.0,16,173.125,129893209.012,192513147.629,0,404335509504.0,0.0,27304159281.606,0.0,4558.367
run_18_repetition_14,DONE,200,wizardcoder-33b-1.1_temp_0.0,4,173.915,133232519.584,198932828.903,0,404335509504.0,0.0,27271561375.89,0.0,5776.742
run_19_repetition_14,DONE,200,wizardcoder-33b-1.1_temp_0.0,61,253.161,200003540.526,299790469.611,0,404335509504.0,0.0,27275886934.68,0.0,8404.613
run_20_repetition_14,DONE,200,wizardcoder-33b-1.1_temp_0.0,79,169.712,137874125.105,207780244.569,0,404335509504.0,0.0,27272851007.849,0.0,5354.724
run_21_repetition_14,DONE,200,wizardcoder-33b-1.1_temp_0.0,63,210.349,174297981.342,264527925.964,0,404335509504.0,0.0,37240864697.983,0.0,5615.544
run_22_repetition_14,DONE,200,wizardcoder-33b-1.1_temp_0.0,90,186.724,157986417.406,241412948.444,0,404335509504.0,0.0,27277184656.017,0.0,6240.131
run_23_repetition_14,DONE,200,wizardcoder-33b-1.1_temp_0.0,53,160.305,138695679.941,2190980.581,0,404335509504.0,0.0,27275495064.389,0.0,5099.887
run_24_repetition_14,DONE,200,wizardcoder-33b-1.1_temp_0.0,66,148.702,130746269.506,6271773.345,0,404335509504.0,0.0,27274551873.289,0.0,3977.618
run_25_repetition_14,DONE,200,wizardcoder-33b-1.1_temp_0.0,52,173.923,155517563.718,12573221.477,0,404335509504.0,0.0,27280000617.222,0.0,5784.668
run_26_repetition_14,DONE,200,wizardcoder-33b-1.1_temp_0.0,16,172.716,157136912.89,17925228.865,0,404335509504.0,0.0,27313017968.462,0.0,4531.483
run_0_repetition_15,DONE,200,code-millenials-34b_temp_0.0,4,183.714,170032227.541,24993010.132,0,404335509504.0,0.0,27270402435.339,0.0,6006.927
run_1_repetition_15,DONE,200,code-millenials-34b_temp_0.0,61,139.69,131885700.416,23474272.966,0,404335509504.0,0.0,27270178792.594,0.0,4657.53
run_2_repetition_15,DONE,200,code-millenials-34b_temp_0.0,79,166.514,159346057.769,32603943.334,0,404335509504.0,0.0,27271247965.314,0.0,4277.832
run_3_repetition_15,DONE,200,code-millenials-34b_temp_0.0,63,176.321,170503824.495,39395561.821,0,404335509504.0,0.0,27272024643.841,0.0,4564.935
run_4_repetition_15,DONE,200,code-millenials-34b_temp_0.0,90,194.735,191476435.889,49932439.165,0,404335509504.0,0.0,27276003506.544,0.0,6412.641
run_5_repetition_15,DONE,200,code-millenials-34b_temp_0.0,53,150.499,150538303.121,43380987.471,0,404335509504.0,0.0,27274870593.867,0.0,3967.538
run_6_repetition_15,DONE,200,code-millenials-34b_temp_0.0,66,149.302,150728518.506,46792427.466,0,404335509504.0,0.0,27276617853.947,0.0,3922.875
run_7_repetition_15,DONE,200,code-millenials-34b_temp_0.0,52,173.512,177676552.997,59561058.012,0,404335509504.0,0.0,27281722284.336,0.0,5808.32
run_8_repetition_15,DONE,200,code-millenials-34b_temp_0.0,16,181.325,189439218.312,68622436.104,0,404335509504.0,0.0,27315613826.819,0.0,6034.023
run_9_repetition_15,DONE,200,speechless-codellama-34b_temp_0.0,4,138.891,147498459.627,56859544.46,0,404335509504.0,0.0,27278719894.069,0.0,4240.239
run_10_repetition_15,DONE,200,speechless-codellama-34b_temp_0.0,61,154.306,165704880.52,67279782.499,0,404335509504.0,0.0,27279104495.441,0.0,3978.067
run_11_repetition_15,DONE,200,speechless-codellama-34b_temp_0.0,79,173.318,187775325.272,80186611.025,0,404335509504.0,0.0,27279419141.899,0.0,4495.748
run_12_repetition_15,DONE,200,speechless-codellama-34b_temp_0.0,63,99.27,108875756.971,48501687.272,0,404335509504.0,0.0,27280072950.747,0.0,3305.698
run_13_repetition_15,DONE,200,speechless-codellama-34b_temp_0.0,90,167.506,186148780.7,86361197.067,0,404335509504.0,0.0,27283269107.185,0.0,5552.863
run_14_repetition_15,DONE,200,speechless-codellama-34b_temp_0.0,53,150.695,170369788.469,82556056.138,0,404335509504.0,0.0,27281954938.066,0.0,4991.212
run_15_repetition_15,DONE,200,speechless-codellama-34b_temp_0.0,66,157.506,180147166.223,90708151.178,0,404335509504.0,0.0,27283363281.926,0.0,4082.613
run_16_repetition_15,DONE,200,speechless-codellama-34b_temp_0.0,52,173.117,199668684.479,104354649.271,0,404335509504.0,0.0,27289322483.008,0.0,4495.054
run_17_repetition_15,DONE,200,speechless-codellama-34b_temp_0.0,16,195.533,227643041.151,123645928.008,0,404335509504.0,0.0,27323668402.599,0.0,5433.503
run_18_repetition_15,DONE,200,wizardcoder-33b-1.1_temp_0.0,4,172.524,203917699.742,114934029.414,0,404335509504.0,0.0,27285874185.481,0.0,5651.191
run_19_repetition_15,DONE,200,wizardcoder-33b-1.1_temp_0.0,61,249.561,300844070.843,176302820.36,0,404335509504.0,0.0,27286038880.538,0.0,7962.95
run_20_repetition_15,DONE,200,wizardcoder-33b-1.1_temp_0.0,79,168.317,206204893.46,125194542.546,0,404335509504.0,0.0,27287668291.416,0.0,5136.528
run_21_repetition_15,DONE,200,wizardcoder-33b-1.1_temp_0.0,63,232.154,288045809.82,180591264.039,0,404335509504.0,0.0,37821639371.566,0.0,6376.703
run_22_repetition_15,DONE,200,wizardcoder-33b-1.1_temp_0.0,90,186.717,235616067.264,152359017.399,0,404335509504.0,0.0,27293271996.098,0.0,6240.896
run_23_repetition_15,DONE,200,wizardcoder-33b-1.1_temp_0.0,53,155.506,198796312.76,131840850.987,0,404335509504.0,0.0,27292456336.924,0.0,4089.236
run_24_repetition_15,DONE,200,wizardcoder-33b-1.1_temp_0.0,66,149.903,193400850.427,131146002.043,0,404335509504.0,0.0,27294741958.051,0.0,4239.012
run_25_repetition_15,DONE,200,wizardcoder-33b-1.1_temp_0.0,52,175.315,205242870.693,158640998.88,0,404335509504.0,0.0,27302712998.779,0.0,5866.479
run_26_repetition_15,DONE,200,wizardcoder-33b-1.1_temp_0.0,16,177.525,2316790.82,166779788.588,0,404335509504.0,0.0,27333258125.966,0.0,5811.095
run_0_repetition_16,DONE,200,code-millenials-34b_temp_0.0,4,182.122,6096946.622,177456850.413,0,404335509504.0,0.0,27297078882.807,0.0,5976.476
run_1_repetition_16,DONE,200,code-millenials-34b_temp_0.0,61,135.292,6556520.028,135930163.651,0,404335509504.0,0.0,27297379536.425,0.0,3512.746
run_2_repetition_16,DONE,200,code-millenials-34b_temp_0.0,79,170.109,10325399.275,175456923.122,0,404335509504.0,0.0,27298259073.803,0.0,5374.739
run_3_repetition_16,DONE,200,code-millenials-34b_temp_0.0,63,181.922,13839761.869,193339552.659,0,404335509504.0,0.0,27299577995.381,0.0,4735.645
run_4_repetition_16,DONE,200,code-millenials-34b_temp_0.0,90,192.125,16967237.206,210038774.689,0,404335509504.0,0.0,27302607635.692,0.0,5659.54
run_5_repetition_16,DONE,200,code-millenials-34b_temp_0.0,53,158.699,17072519.371,178968774.222,0,404335509504.0,0.0,27300010177.208,0.0,5320.244
run_6_repetition_16,DONE,200,code-millenials-34b_temp_0.0,66,150.694,18976655.929,174681939.446,0,404335509504.0,0.0,27301979804.652,0.0,4974.037
run_7_repetition_16,DONE,200,code-millenials-34b_temp_0.0,52,174.71,25353711.993,208156628.026,0,404335509504.0,0.0,27308738314.24,0.0,5848.707
run_8_repetition_16,DONE,200,code-millenials-34b_temp_0.0,16,195.135,32512053.496,239522483.843,0,404335509504.0,0.0,27344172408.27,0.0,6490.533
run_9_repetition_16,DONE,200,speechless-codellama-34b_temp_0.0,4,144.892,27027124.479,182885026.012,0,404335509504.0,0.0,27307438740.099,0.0,4820.079
run_10_repetition_16,DONE,200,speechless-codellama-34b_temp_0.0,61,155.306,31055770.854,200299555.201,0,404335509504.0,0.0,27307107978.201,0.0,4035.359
run_11_repetition_16,TODO,200,speechless-codellama-34b_temp_0.0,79, , , , , , , , , 
run_12_repetition_16,DONE,200,speechless-codellama-34b_temp_0.0,63,99.866,22404756.087,2978792.913,0,404335509504.0,0.0,27310696067.832,0.0,2785.82
run_13_repetition_16,DONE,200,speechless-codellama-34b_temp_0.0,90,166.917,39276602.865,9118138.344,0,404335509504.0,0.0,27320772539.407,0.0,5272.704
run_14_repetition_16,DONE,200,speechless-codellama-34b_temp_0.0,53,151.906,37916867.642,12770816.965,0,404335509504.0,0.0,27324422846.402,0.0,4010.279
run_15_repetition_16,DONE,200,speechless-codellama-34b_temp_0.0,66,156.307,40477064.569,17193885.393,0,404335509504.0,0.0,27321906245.313,0.0,4099.754
run_16_repetition_16,DONE,200,speechless-codellama-34b_temp_0.0,52,175.527,47717764.975,24470329.979,0,404335509504.0,0.0,27327403610.284,0.0,5636.573
run_17_repetition_16,DONE,200,speechless-codellama-34b_temp_0.0,16,173.517,49887686.711,29716516.142,0,404335509504.0,0.0,27361258563.167,0.0,4869.322
run_18_repetition_16,DONE,200,wizardcoder-33b-1.1_temp_0.0,4,169.912,51246545.513,34291046.547,0,404335509504.0,0.0,27327847629.763,0.0,4665.606
run_19_repetition_16,DONE,200,wizardcoder-33b-1.1_temp_0.0,61,246.964,77680761.114,58108840.157,0,404335509504.0,0.0,27327126915.728,0.0,6602.171
run_20_repetition_16,DONE,200,wizardcoder-33b-1.1_temp_0.0,79,178.321,58337527.531,47970296.701,0,404335509504.0,0.0,27328964151.615,0.0,4664.297
run_21_repetition_16,DONE,200,wizardcoder-33b-1.1_temp_0.0,63,218.946,74781251.363,66192393.865,0,404335509504.0,0.0,37486335925.255,0.0,6717.797
run_22_repetition_16,DONE,200,wizardcoder-33b-1.1_temp_0.0,90,184.322,66738511.721,62521266.084,0,404335509504.0,0.0,27332709605.651,0.0,5180.791
run_23_repetition_16,DONE,200,wizardcoder-33b-1.1_temp_0.0,53,152.496,57505941.697,56430121.165,0,404335509504.0,0.0,27303944888.963,0.0,5112.78
run_24_repetition_16,DONE,200,wizardcoder-33b-1.1_temp_0.0,66,148.697,58405466.482,59413839.422,0,404335509504.0,0.0,27228088883.544,0.0,4211.919
run_25_repetition_16,DONE,200,wizardcoder-33b-1.1_temp_0.0,52,172.914,69901912.522,73904750.488,0,404335509504.0,0.0,27231803425.109,0.0,4748.887
run_26_repetition_16,DONE,200,wizardcoder-33b-1.1_temp_0.0,16,172.92,71918042.977,78955730.872,0,404335509504.0,0.0,27266079140.952,0.0,4729.851
run_0_repetition_17,DONE,200,code-millenials-34b_temp_0.0,4,176.521,75391516.444,85753862.954,0,404335509504.0,0.0,27229987094.009,0.0,5202.355
run_1_repetition_17,DONE,200,code-millenials-34b_temp_0.0,61,136.688,60232744.527,70336969.477,0,404335509504.0,0.0,27229717006.201,0.0,3809.844
run_2_repetition_17,DONE,200,code-millenials-34b_temp_0.0,79,166.711,76065521.375,90650699.54,0,404335509504.0,0.0,27230455437.643,0.0,5528.176
run_3_repetition_17,DONE,200,code-millenials-34b_temp_0.0,63,177.716,84161941.033,102388749.521,0,404335509504.0,0.0,27232337252.674,0.0,4952.771
run_4_repetition_17,DONE,200,code-millenials-34b_temp_0.0,90,193.332,94458154.175,117622609.743,0,404335509504.0,0.0,27235912598.215,0.0,5621.111
run_5_repetition_17,DONE,200,code-millenials-34b_temp_0.0,53,153.706,77560834.664,98432221.026,0,404335509504.0,0.0,27234220175.626,0.0,5152.478
run_6_repetition_17,DONE,200,code-millenials-34b_temp_0.0,66,150.104,78339913.644,100707545.23,0,404335509504.0,0.0,27237289194.213,0.0,4882.652
run_7_repetition_17,DONE,200,code-millenials-34b_temp_0.0,52,173.709,93948816.68,122182943.003,0,404335509504.0,0.0,27241063586.428,0.0,5693.208
run_8_repetition_17,DONE,200,code-millenials-34b_temp_0.0,16,194.732,108332486.267,143316759.88,0,404335509504.0,0.0,27272768817.625,0.0,5199.085
run_9_repetition_17,DONE,200,speechless-codellama-34b_temp_0.0,4,139.5,79600046.008,106944767.903,0,404335509504.0,0.0,27237212734.26,0.0,4679.968
run_10_repetition_17,DONE,200,speechless-codellama-34b_temp_0.0,61,158.099,92950657.909,125992886.307,0,404335509504.0,0.0,27236611914.99,0.0,5271.433
run_11_repetition_17,DONE,200,speechless-codellama-34b_temp_0.0,79,170.115,102712358.548,140818112.042,0,404335509504.0,0.0,27238093857.653,0.0,5190.221
run_12_repetition_17,DONE,200,speechless-codellama-34b_temp_0.0,63,99.866,61739202.763,85462655.409,0,404335509504.0,0.0,27241768285.509,0.0,3047.305
run_13_repetition_17,DONE,200,speechless-codellama-34b_temp_0.0,90,166.706,105465969.591,147026557.64,0,404335509504.0,0.0,27245950605.643,0.0,5338.876
run_14_repetition_17,DONE,200,speechless-codellama-34b_temp_0.0,53,153.913,99339394.352,140159014.927,0,404335509504.0,0.0,27243629380.732,0.0,4039.71
run_15_repetition_17,DONE,200,speechless-codellama-34b_temp_0.0,66,158.51,104321941.81,148829547.194,0,404335509504.0,0.0,27244364967.657,0.0,5150.943
run_16_repetition_17,DONE,200,speechless-codellama-34b_temp_0.0,52,172.713,116612462.337,167645710.841,0,404335509504.0,0.0,27250190125.281,0.0,4924.211
run_17_repetition_17,DONE,200,speechless-codellama-34b_temp_0.0,16,194.734,133950984.949,195003441.69,0,404335509504.0,0.0,27284212617.321,0.0,5282.333
run_18_repetition_17,DONE,200,wizardcoder-33b-1.1_temp_0.0,4,172.517,120674942.863,178019345.458,0,404335509504.0,0.0,27241122090.667,0.0,4639.873
run_19_repetition_17,DONE,200,wizardcoder-33b-1.1_temp_0.0,61,252.959,181778100.46,270529708.259,0,404335509504.0,0.0,27241813216.859,0.0,8483.869
run_20_repetition_17,DONE,200,wizardcoder-33b-1.1_temp_0.0,79,166.519,123773947.977,185007994.844,0,404335509504.0,0.0,27242860735.54,0.0,5576.525
run_21_repetition_17,DONE,200,wizardcoder-33b-1.1_temp_0.0,63,210.741,161176440.397,241882339.567,0,404335509504.0,0.0,37107598267.086,0.0,7024.142
run_22_repetition_17,DONE,200,wizardcoder-33b-1.1_temp_0.0,90,185.926,146179430.422,220388567.855,0,404335509504.0,0.0,27248072059.463,0.0,5905.07
run_23_repetition_17,DONE,200,wizardcoder-33b-1.1_temp_0.0,53,155.1,125033699.734,189204214.71,0,404335509504.0,0.0,27246494159.897,0.0,5031.977
run_24_repetition_17,DONE,200,wizardcoder-33b-1.1_temp_0.0,66,148.102,121263447.656,184817620.74,0,404335509504.0,0.0,27247246868.701,0.0,3907.484
run_25_repetition_17,DONE,200,wizardcoder-33b-1.1_temp_0.0,52,173.923,144849254.457,222107701.586,0,404335509504.0,0.0,27253096589.079,0.0,5778.323
run_26_repetition_17,TODO,200,wizardcoder-33b-1.1_temp_0.0,16, , , , , , , , , 
run_0_repetition_18,DONE,200,code-millenials-34b_temp_0.0,4,180.12,156164412.416,5366922.756,0,404335509504.0,0.0,27253300980.08,0.0,6040.534
run_1_repetition_18,DONE,200,code-millenials-34b_temp_0.0,61,135.492,119651489.428,8111111.933,0,404335509504.0,0.0,27256631428.713,0.0,3637.375
run_2_repetition_18,DONE,200,code-millenials-34b_temp_0.0,79,170.912,152613833.765,14729807.705,0,404335509504.0,0.0,27254116371.14,0.0,4641.408
run_3_repetition_18,DONE,200,code-millenials-34b_temp_0.0,63,183.929,167124651.36,21782747.614,0,404335509504.0,0.0,27255221298.033,0.0,6134.174
run_4_repetition_18,DONE,200,code-millenials-34b_temp_0.0,90,195.524,181947865.793,30451225.808,0,404335509504.0,0.0,27259852747.702,0.0,6530.936
run_5_repetition_18,DONE,200,code-millenials-34b_temp_0.0,53,152.103,144714019.02,28978277.136,0,404335509504.0,0.0,27257697739.591,0.0,5094.237
run_6_repetition_18,DONE,200,code-millenials-34b_temp_0.0,66,149.298,144680100.379,33020989.199,0,404335509504.0,0.0,27258199817.583,0.0,4681.87
run_7_repetition_18,DONE,200,code-millenials-34b_temp_0.0,52,176.12,172697153.658,43921999.823,0,404335509504.0,0.0,27263232896.29,0.0,4608.449
run_8_repetition_18,DONE,200,code-millenials-34b_temp_0.0,16,174.525,173704217.966,48980425.373,0,404335509504.0,0.0,27297276363.277,0.0,5392.328
run_9_repetition_18,DONE,200,speechless-codellama-34b_temp_0.0,4,138.494,139572763.975,42706397.754,0,404335509504.0,0.0,27262698014.986,0.0,3796.901
run_10_repetition_18,DONE,200,speechless-codellama-34b_temp_0.0,61,156.498,160020615.637,52722186.613,0,404335509504.0,0.0,27261268699.429,0.0,5238.028
run_11_repetition_18,DONE,200,speechless-codellama-34b_temp_0.0,79,173.518,179960552.989,63728707.902,0,404335509504.0,0.0,27261610302.159,0.0,4629.614
run_12_repetition_18,DONE,200,speechless-codellama-34b_temp_0.0,63,101.664,106769457.085,39992838.622,0,404335509504.0,0.0,27262891172.643,0.0,3389.055
run_13_repetition_18,DONE,200,speechless-codellama-34b_temp_0.0,90,167.306,177650524.424,70087723.994,0,404335509504.0,0.0,27265346870.377,0.0,5110.653
run_14_repetition_18,DONE,200,speechless-codellama-34b_temp_0.0,53,150.1,161726985.142,67404998.392,0,404335509504.0,0.0,27264441256.851,0.0,4191.536
run_15_repetition_18,DONE,200,speechless-codellama-34b_temp_0.0,66,156.906,170516810.364,74494236.07,0,404335509504.0,0.0,27265502856.794,0.0,4097.17
run_16_repetition_18,DONE,200,speechless-codellama-34b_temp_0.0,52,173.316,190644669.065,87363894.173,0,404335509504.0,0.0,27270722375.963,0.0,5131.638
run_17_repetition_18,DONE,200,speechless-codellama-34b_temp_0.0,16,174.724,195095226.433,93701763.424,0,404335509504.0,0.0,27304234048.366,0.0,5834.751
run_18_repetition_18,DONE,200,wizardcoder-33b-1.1_temp_0.0,4,170.714,194048474.655,97407145.791,0,404335509504.0,0.0,27267966652.632,0.0,5405.198
run_19_repetition_18,DONE,200,wizardcoder-33b-1.1_temp_0.0,61,248.364,286138003.386,150470972.373,0,404335509504.0,0.0,27268554801.429,0.0,6683.0
run_20_repetition_18,DONE,200,wizardcoder-33b-1.1_temp_0.0,79,174.914,204704606.19,112431922.481,0,404335509504.0,0.0,27268791347.434,0.0,5855.315
run_21_repetition_18,DONE,200,wizardcoder-33b-1.1_temp_0.0,63,219.153,260725877.513,148800556.097,0,404335509504.0,0.0,37425589331.077,0.0,6791.311
run_22_repetition_18,DONE,200,wizardcoder-33b-1.1_temp_0.0,90,185.925,225096560.225,133125286.63,0,404335509504.0,0.0,27273104312.507,0.0,5694.08
run_23_repetition_18,DONE,200,wizardcoder-33b-1.1_temp_0.0,53,150.903,184989456.332,112671154.485,0,404335509504.0,0.0,27272075757.037,0.0,3919.735
run_24_repetition_18,DONE,200,wizardcoder-33b-1.1_temp_0.0,66,149.098,184309941.8,115192288.011,0,404335509504.0,0.0,27272896144.621,0.0,4056.387
run_25_repetition_18,DONE,200,wizardcoder-33b-1.1_temp_0.0,52,174.317,217112717.684,139260983.489,0,404335509504.0,0.0,27278925279.743,0.0,4616.441
run_26_repetition_18,DONE,200,wizardcoder-33b-1.1_temp_0.0,16,205.74,258661346.823,170633932.947,0,404335509504.0,0.0,27311788886.99,0.0,5433.178
